,org:resource,lifecycle:transition,concept:name,time:timestamp,case:REG_DATE,case:concept:name,case:AMOUNT_REQ
762,11202,COMPLETE,O_SENT,2011-10-05 15:40:55.363000+02:00,2011-10-05 05:09:09.098000+02:00,174577,15000
763,11029,COMPLETE,O_SENT_BACK,2011-10-14 10:03:10.995000+02:00,2011-10-05 05:09:09.098000+02:00,174577,15000
764,10972,COMPLETE,O_ACCEPTED,2011-11-02 15:42:05.850000+01:00,2011-10-05 05:09:09.098000+02:00,174577,15000
765,10609,COMPLETE,O_SELECTED,2011-10-05 09:30:54.657000+02:00,2011-10-05 09:27:11.793000+02:00,174602,6000
766,10609,COMPLETE,O_CREATED,2011-10-05 09:30:55.742000+02:00,2011-10-05 09:27:11.793000+02:00,174602,6000
767,10609,COMPLETE,O_SENT,2011-10-05 09:30:55.780000+02:00,2011-10-05 09:27:11.793000+02:00,174602,6000
768,10609,COMPLETE,O_SENT_BACK,2011-10-05 09:31:46.282000+02:00,2011-10-05 09:27:11.793000+02:00,174602,6000
769,10609,COMPLETE,O_ACCEPTED,2011-10-05 10:36:28.969000+02:00,2011-10-05 09:27:11.793000+02:00,174602,6000
770,11009,COMPLETE,O_SELECTED,2011-10-05 09:38:03.883000+02:00,2011-10-05 09:29:05.549000+02:00,174605,10000
771,11009,COMPLETE,O_CREATED,2011-10-05 09:38:04.619000+02:00,2011-10-05 09:29:05.549000+02:00,174605,10000
772,11009,COMPLETE,O_SENT,2011-10-05 09:38:04.650000+02:00,2011-10-05 09:29:05.549000+02:00,174605,10000
773,11029,COMPLETE,O_SENT_BACK,2011-10-13 09:12:58.270000+02:00,2011-10-05 09:29:05.549000+02:00,174605,10000
774,10609,COMPLETE,O_ACCEPTED,2011-10-18 08:17:16.191000+02:00,2011-10-05 09:29:05.549000+02:00,174605,10000
775,11189,COMPLETE,O_SELECTED,2011-10-05 11:16:06.709000+02:00,2011-10-05 09:33:55.785000+02:00,174614,10000
776,11189,COMPLETE,O_CREATED,2011-10-05 11:16:07.893000+02:00,2011-10-05 09:33:55.785000+02:00,174614,10000
777,11189,COMPLETE,O_SENT,2011-10-05 11:16:07.932000+02:00,2011-10-05 09:33:55.785000+02:00,174614,10000
778,112,COMPLETE,O_CANCELLED,2011-11-05 09:15:56.330000+01:00,2011-10-05 09:33:55.785000+02:00,174614,10000
779,11009,COMPLETE,O_SELECTED,2011-10-05 10:04:09.573000+02:00,2011-10-05 09:48:54.283000+02:00,174620,15000
780,11009,COMPLETE,O_CREATED,2011-10-05 10:04:57.845000+02:00,2011-10-05 09:48:54.283000+02:00,174620,15000
781,11009,COMPLETE,O_SENT,2011-10-05 10:04:57.883000+02:00,2011-10-05 09:48:54.283000+02:00,174620,15000
782,11049,COMPLETE,O_SENT_BACK,2011-10-17 11:00:40.205000+02:00,2011-10-05 09:48:54.283000+02:00,174620,15000
783,10138,COMPLETE,O_ACCEPTED,2011-10-21 10:55:54.768000+02:00,2011-10-05 09:48:54.283000+02:00,174620,15000
784,11169,COMPLETE,O_SELECTED,2011-10-05 10:10:49.061000+02:00,2011-10-05 10:00:20.578000+02:00,174629,50000
785,11169,COMPLETE,O_CREATED,2011-10-05 10:10:50.170000+02:00,2011-10-05 10:00:20.578000+02:00,174629,50000
786,11169,COMPLETE,O_SENT,2011-10-05 10:10:50.209000+02:00,2011-10-05 10:00:20.578000+02:00,174629,50000
787,11029,COMPLETE,O_SENT_BACK,2011-10-19 09:51:56.346000+02:00,2011-10-05 10:00:20.578000+02:00,174629,50000
788,10629,COMPLETE,O_ACCEPTED,2011-10-26 14:53:37.012000+02:00,2011-10-05 10:00:20.578000+02:00,174629,50000
789,11189,COMPLETE,O_SELECTED,2011-10-05 10:24:01.767000+02:00,2011-10-05 10:12:34.268000+02:00,174635,7000
790,11189,COMPLETE,O_CREATED,2011-10-05 10:24:02.960000+02:00,2011-10-05 10:12:34.268000+02:00,174635,7000
791,11189,COMPLETE,O_SENT,2011-10-05 10:24:02.985000+02:00,2011-10-05 10:12:34.268000+02:00,174635,7000
792,11049,COMPLETE,O_SENT_BACK,2011-10-13 11:06:29.916000+02:00,2011-10-05 10:12:34.268000+02:00,174635,7000
793,10972,COMPLETE,O_ACCEPTED,2011-10-17 17:24:35.651000+02:00,2011-10-05 10:12:34.268000+02:00,174635,7000
794,11189,COMPLETE,O_SELECTED,2011-10-05 13:42:24.925000+02:00,2011-10-05 10:28:41.636000+02:00,174638,6000
795,11189,COMPLETE,O_CREATED,2011-10-05 13:42:26.345000+02:00,2011-10-05 10:28:41.636000+02:00,174638,6000
796,11189,COMPLETE,O_SENT,2011-10-05 13:42:26.373000+02:00,2011-10-05 10:28:41.636000+02:00,174638,6000
797,112,COMPLETE,O_CANCELLED,2011-11-05 09:15:59.112000+01:00,2011-10-05 10:28:41.636000+02:00,174638,6000
798,11169,COMPLETE,O_SELECTED,2011-10-05 11:01:57.086000+02:00,2011-10-05 10:43:19.578000+02:00,174644,12500
799,11169,COMPLETE,O_CREATED,2011-10-05 11:01:57.999000+02:00,2011-10-05 10:43:19.578000+02:00,174644,12500
800,11169,COMPLETE,O_SENT,2011-10-05 11:01:58.028000+02:00,2011-10-05 10:43:19.578000+02:00,174644,12500
801,11121,COMPLETE,O_SELECTED,2011-11-01 11:27:16.932000+01:00,2011-10-05 10:43:19.578000+02:00,174644,12500
802,11121,COMPLETE,O_CANCELLED,2011-11-01 11:27:16.932000+01:00,2011-10-05 10:43:19.578000+02:00,174644,12500
803,11121,COMPLETE,O_CREATED,2011-11-01 11:27:18.437000+01:00,2011-10-05 10:43:19.578000+02:00,174644,12500
804,11121,COMPLETE,O_SENT,2011-11-01 11:27:18.465000+01:00,2011-10-05 10:43:19.578000+02:00,174644,12500
805,11202,COMPLETE,O_CANCELLED,2011-11-29 19:10:18.217000+01:00,2011-10-05 10:43:19.578000+02:00,174644,12500
806,11200,COMPLETE,O_SELECTED,2011-10-06 20:26:44.534000+02:00,2011-10-05 10:45:43.350000+02:00,174650,7500
807,11200,COMPLETE,O_CREATED,2011-10-06 20:26:46.161000+02:00,2011-10-05 10:45:43.350000+02:00,174650,7500
808,11200,COMPLETE,O_SENT,2011-10-06 20:26:46.214000+02:00,2011-10-05 10:45:43.350000+02:00,174650,7500
809,11200,COMPLETE,O_CANCELLED,2011-10-06 20:27:37.365000+02:00,2011-10-05 10:45:43.350000+02:00,174650,7500
810,11200,COMPLETE,O_SELECTED,2011-10-06 20:27:37.365000+02:00,2011-10-05 10:45:43.350000+02:00,174650,7500
811,11200,COMPLETE,O_CREATED,2011-10-06 20:27:38.674000+02:00,2011-10-05 10:45:43.350000+02:00,174650,7500
812,11200,COMPLETE,O_SENT,2011-10-06 20:27:38.727000+02:00,2011-10-05 10:45:43.350000+02:00,174650,7500
813,11049,COMPLETE,O_SENT_BACK,2011-10-17 11:18:38.737000+02:00,2011-10-05 10:45:43.350000+02:00,174650,7500
814,10138,COMPLETE,O_SELECTED,2011-10-21 15:12:49.260000+02:00,2011-10-05 10:45:43.350000+02:00,174650,7500
815,10138,COMPLETE,O_CANCELLED,2011-10-21 15:12:49.260000+02:00,2011-10-05 10:45:43.350000+02:00,174650,7500
816,10138,COMPLETE,O_CREATED,2011-10-21 15:12:50.143000+02:00,2011-10-05 10:45:43.350000+02:00,174650,7500
817,10138,COMPLETE,O_SENT,2011-10-21 15:12:50.174000+02:00,2011-10-05 10:45:43.350000+02:00,174650,7500
818,10138,COMPLETE,O_ACCEPTED,2011-10-21 15:14:26.688000+02:00,2011-10-05 10:45:43.350000+02:00,174650,7500
819,11009,COMPLETE,O_SELECTED,2011-10-05 11:22:43.361000+02:00,2011-10-05 11:15:02.977000+02:00,174653,12000
820,11009,COMPLETE,O_CREATED,2011-10-05 11:22:44.120000+02:00,2011-10-05 11:15:02.977000+02:00,174653,12000
821,11009,COMPLETE,O_SENT,2011-10-05 11:22:44.139000+02:00,2011-10-05 11:15:02.977000+02:00,174653,12000
822,11029,COMPLETE,O_SENT_BACK,2011-10-19 09:41:15.401000+02:00,2011-10-05 11:15:02.977000+02:00,174653,12000
823,10629,COMPLETE,O_ACCEPTED,2011-11-04 08:50:39.975000+01:00,2011-10-05 11:15:02.977000+02:00,174653,12000
824,10859,COMPLETE,O_SELECTED,2011-10-05 12:03:56.478000+02:00,2011-10-05 11:15:14.887000+02:00,174656,20000
825,10859,COMPLETE,O_CREATED,2011-10-05 12:03:57.832000+02:00,2011-10-05 11:15:14.887000+02:00,174656,20000
826,10859,COMPLETE,O_SENT,2011-10-05 12:03:57.859000+02:00,2011-10-05 11:15:14.887000+02:00,174656,20000
827,10899,COMPLETE,O_SENT_BACK,2011-10-10 13:16:33.906000+02:00,2011-10-05 11:15:14.887000+02:00,174656,20000
828,10809,COMPLETE,O_DECLINED,2011-10-14 09:33:28.301000+02:00,2011-10-05 11:15:14.887000+02:00,174656,20000
829,11169,COMPLETE,O_SELECTED,2011-10-05 11:52:44.185000+02:00,2011-10-05 11:29:25.763000+02:00,174659,37000
830,11169,COMPLETE,O_CREATED,2011-10-05 11:53:32+02:00,2011-10-05 11:29:25.763000+02:00,174659,37000
831,11169,COMPLETE,O_SENT,2011-10-05 11:53:32.032000+02:00,2011-10-05 11:29:25.763000+02:00,174659,37000
832,10862,COMPLETE,O_CANCELLED,2011-10-11 12:43:21.047000+02:00,2011-10-05 11:29:25.763000+02:00,174659,37000
833,10862,COMPLETE,O_SELECTED,2011-10-11 12:43:21.047000+02:00,2011-10-05 11:29:25.763000+02:00,174659,37000
834,10862,COMPLETE,O_CREATED,2011-10-11 12:43:22.183000+02:00,2011-10-05 11:29:25.763000+02:00,174659,37000
835,10862,COMPLETE,O_SENT,2011-10-11 12:43:22.208000+02:00,2011-10-05 11:29:25.763000+02:00,174659,37000
836,11049,COMPLETE,O_SENT_BACK,2011-10-25 11:03:04.276000+02:00,2011-10-05 11:29:25.763000+02:00,174659,37000
837,10972,COMPLETE,O_ACCEPTED,2011-11-02 12:44:17.684000+01:00,2011-10-05 11:29:25.763000+02:00,174659,37000
838,11181,COMPLETE,O_SELECTED,2011-10-05 19:49:07.160000+02:00,2011-10-05 12:26:38.340000+02:00,174671,18000
839,11181,COMPLETE,O_CREATED,2011-10-05 19:49:55.665000+02:00,2011-10-05 12:26:38.340000+02:00,174671,18000
840,11181,COMPLETE,O_SENT,2011-10-05 19:49:55.690000+02:00,2011-10-05 12:26:38.340000+02:00,174671,18000
841,11181,COMPLETE,O_SELECTED,2011-10-05 19:53:21.264000+02:00,2011-10-05 12:26:38.340000+02:00,174671,18000
842,11181,COMPLETE,O_CANCELLED,2011-10-05 19:53:21.264000+02:00,2011-10-05 12:26:38.340000+02:00,174671,18000
843,11181,COMPLETE,O_CREATED,2011-10-05 19:53:22.004000+02:00,2011-10-05 12:26:38.340000+02:00,174671,18000
844,11181,COMPLETE,O_SENT,2011-10-05 19:53:22.041000+02:00,2011-10-05 12:26:38.340000+02:00,174671,18000
845,112,COMPLETE,O_CANCELLED,2011-11-05 09:16:01.843000+01:00,2011-10-05 12:26:38.340000+02:00,174671,18000
846,11122,COMPLETE,O_SELECTED,2011-10-05 13:36:42.089000+02:00,2011-10-05 12:50:11.118000+02:00,174686,7500
847,11122,COMPLETE,O_CREATED,2011-10-05 13:37:30.758000+02:00,2011-10-05 12:50:11.118000+02:00,174686,7500
848,11122,COMPLETE,O_SENT,2011-10-05 13:37:30.789000+02:00,2011-10-05 12:50:11.118000+02:00,174686,7500
849,11029,COMPLETE,O_SENT_BACK,2011-10-11 10:11:21.600000+02:00,2011-10-05 12:50:11.118000+02:00,174686,7500
850,10629,COMPLETE,O_ACCEPTED,2011-10-13 16:12:42.363000+02:00,2011-10-05 12:50:11.118000+02:00,174686,7500
851,11181,COMPLETE,O_SELECTED,2011-10-05 18:25:40.051000+02:00,2011-10-05 12:55:35.233000+02:00,174695,8000
852,11181,COMPLETE,O_CREATED,2011-10-05 18:25:40.999000+02:00,2011-10-05 12:55:35.233000+02:00,174695,8000
853,11181,COMPLETE,O_SENT,2011-10-05 18:25:41.023000+02:00,2011-10-05 12:55:35.233000+02:00,174695,8000
854,11120,COMPLETE,O_CANCELLED,2011-10-12 11:00:47.983000+02:00,2011-10-05 12:55:35.233000+02:00,174695,8000
855,11202,COMPLETE,O_SELECTED,2011-10-05 20:11:51.770000+02:00,2011-10-05 13:20:47.567000+02:00,174707,12000
856,11202,COMPLETE,O_CREATED,2011-10-05 20:11:52.767000+02:00,2011-10-05 13:20:47.567000+02:00,174707,12000
857,11202,COMPLETE,O_SENT,2011-10-05 20:11:52.789000+02:00,2011-10-05 13:20:47.567000+02:00,174707,12000
858,11202,COMPLETE,O_CANCELLED,2011-10-05 20:22:28.935000+02:00,2011-10-05 13:20:47.567000+02:00,174707,12000
859,11202,COMPLETE,O_SELECTED,2011-10-05 20:22:28.935000+02:00,2011-10-05 13:20:47.567000+02:00,174707,12000
860,11202,COMPLETE,O_CREATED,2011-10-05 20:22:30.101000+02:00,2011-10-05 13:20:47.567000+02:00,174707,12000
861,11202,COMPLETE,O_SENT,2011-10-05 20:22:30.139000+02:00,2011-10-05 13:20:47.567000+02:00,174707,12000
862,11029,COMPLETE,O_SENT_BACK,2011-10-17 10:40:59.935000+02:00,2011-10-05 13:20:47.567000+02:00,174707,12000
863,10809,COMPLETE,O_DECLINED,2011-10-19 15:08:35.521000+02:00,2011-10-05 13:20:47.567000+02:00,174707,12000
864,11189,COMPLETE,O_SELECTED,2011-10-05 15:43:22.334000+02:00,2011-10-05 13:45:19.280000+02:00,174719,12000
865,11189,COMPLETE,O_CREATED,2011-10-05 15:43:23.573000+02:00,2011-10-05 13:45:19.280000+02:00,174719,12000
866,11189,COMPLETE,O_SENT,2011-10-05 15:43:23.603000+02:00,2011-10-05 13:45:19.280000+02:00,174719,12000
867,11029,COMPLETE,O_SENT_BACK,2011-10-12 09:35:10.853000+02:00,2011-10-05 13:45:19.280000+02:00,174719,12000
868,10629,COMPLETE,O_ACCEPTED,2011-10-17 11:52:03.483000+02:00,2011-10-05 13:45:19.280000+02:00,174719,12000
869,11189,COMPLETE,O_SELECTED,2011-10-05 14:23:04.327000+02:00,2011-10-05 13:50:58.652000+02:00,174722,17000
870,11189,COMPLETE,O_CREATED,2011-10-05 14:23:52.072000+02:00,2011-10-05 13:50:58.652000+02:00,174722,17000
871,11189,COMPLETE,O_SENT,2011-10-05 14:23:52.125000+02:00,2011-10-05 13:50:58.652000+02:00,174722,17000
872,11189,COMPLETE,O_SELECTED,2011-10-05 14:25:04.984000+02:00,2011-10-05 13:50:58.652000+02:00,174722,17000
873,11189,COMPLETE,O_CANCELLED,2011-10-05 14:25:04.984000+02:00,2011-10-05 13:50:58.652000+02:00,174722,17000
874,11189,COMPLETE,O_CREATED,2011-10-05 14:25:05.723000+02:00,2011-10-05 13:50:58.652000+02:00,174722,17000
875,11189,COMPLETE,O_SENT,2011-10-05 14:25:05.743000+02:00,2011-10-05 13:50:58.652000+02:00,174722,17000
876,11119,COMPLETE,O_CANCELLED,2011-10-10 17:14:32.413000+02:00,2011-10-05 13:50:58.652000+02:00,174722,17000
877,11119,COMPLETE,O_SELECTED,2011-10-10 17:14:32.414000+02:00,2011-10-05 13:50:58.652000+02:00,174722,17000
878,11119,COMPLETE,O_CREATED,2011-10-10 17:14:33.457000+02:00,2011-10-05 13:50:58.652000+02:00,174722,17000
879,11119,COMPLETE,O_SENT,2011-10-10 17:14:33.502000+02:00,2011-10-05 13:50:58.652000+02:00,174722,17000
880,11049,COMPLETE,O_SENT_BACK,2011-11-04 11:36:36.316000+01:00,2011-10-05 13:50:58.652000+02:00,174722,17000
881,10138,COMPLETE,O_ACCEPTED,2011-11-08 12:01:41.136000+01:00,2011-10-05 13:50:58.652000+02:00,174722,17000
882,11181,COMPLETE,O_SELECTED,2011-10-08 11:22:50.376000+02:00,2011-10-05 14:09:18.451000+02:00,174737,7500
883,11181,COMPLETE,O_CREATED,2011-10-08 11:22:51.769000+02:00,2011-10-05 14:09:18.451000+02:00,174737,7500
884,11181,COMPLETE,O_SENT,2011-10-08 11:22:51.796000+02:00,2011-10-05 14:09:18.451000+02:00,174737,7500
885,11180,COMPLETE,O_CANCELLED,2011-10-24 20:24:47.074000+02:00,2011-10-05 14:09:18.451000+02:00,174737,7500
886,11179,COMPLETE,O_SELECTED,2011-10-05 15:38:01.209000+02:00,2011-10-05 14:16:21.328000+02:00,174740,6564
887,11179,COMPLETE,O_CREATED,2011-10-05 15:38:01.914000+02:00,2011-10-05 14:16:21.328000+02:00,174740,6564
888,11179,COMPLETE,O_SENT,2011-10-05 15:38:01.963000+02:00,2011-10-05 14:16:21.328000+02:00,174740,6564
889,112,COMPLETE,O_CANCELLED,2011-11-05 09:16:04.839000+01:00,2011-10-05 14:16:21.328000+02:00,174740,6564
890,11189,COMPLETE,O_SELECTED,2011-10-05 14:38:28.135000+02:00,2011-10-05 14:23:21.030000+02:00,174749,25000
891,11189,COMPLETE,O_CREATED,2011-10-05 14:38:29.237000+02:00,2011-10-05 14:23:21.030000+02:00,174749,25000
892,11189,COMPLETE,O_SENT,2011-10-05 14:38:29.284000+02:00,2011-10-05 14:23:21.030000+02:00,174749,25000
893,11259,COMPLETE,O_SENT_BACK,2011-11-02 10:01:49.638000+01:00,2011-10-05 14:23:21.030000+02:00,174749,25000
894,10972,COMPLETE,O_ACCEPTED,2011-11-04 15:58:58.527000+01:00,2011-10-05 14:23:21.030000+02:00,174749,25000
895,10982,COMPLETE,O_SELECTED,2011-10-05 18:39:52.058000+02:00,2011-10-05 14:30:26.450000+02:00,174752,12000
896,10982,COMPLETE,O_CREATED,2011-10-05 18:39:53.102000+02:00,2011-10-05 14:30:26.450000+02:00,174752,12000
897,10982,COMPLETE,O_SENT,2011-10-05 18:39:53.143000+02:00,2011-10-05 14:30:26.450000+02:00,174752,12000
898,11029,COMPLETE,O_SENT_BACK,2011-10-17 10:55:31.124000+02:00,2011-10-05 14:30:26.450000+02:00,174752,12000
899,10972,COMPLETE,O_ACCEPTED,2011-10-20 13:49:10.216000+02:00,2011-10-05 14:30:26.450000+02:00,174752,12000
900,11169,COMPLETE,O_SELECTED,2011-10-05 14:53:42.056000+02:00,2011-10-05 14:39:49.916000+02:00,174758,15000
901,11169,COMPLETE,O_CREATED,2011-10-05 14:53:43.418000+02:00,2011-10-05 14:39:49.916000+02:00,174758,15000
902,11169,COMPLETE,O_SENT,2011-10-05 14:53:43.441000+02:00,2011-10-05 14:39:49.916000+02:00,174758,15000
903,11169,COMPLETE,O_SELECTED,2011-10-05 14:55:10.894000+02:00,2011-10-05 14:39:49.916000+02:00,174758,15000
904,11169,COMPLETE,O_CANCELLED,2011-10-05 14:55:10.894000+02:00,2011-10-05 14:39:49.916000+02:00,174758,15000
905,11169,COMPLETE,O_CREATED,2011-10-05 14:55:11.923000+02:00,2011-10-05 14:39:49.916000+02:00,174758,15000
906,11169,COMPLETE,O_SENT,2011-10-05 14:55:11.996000+02:00,2011-10-05 14:39:49.916000+02:00,174758,15000
907,11169,COMPLETE,O_SENT_BACK,2011-10-05 14:56:44.875000+02:00,2011-10-05 14:39:49.916000+02:00,174758,15000
908,10138,COMPLETE,O_ACCEPTED,2011-10-24 15:13:43.407000+02:00,2011-10-05 14:39:49.916000+02:00,174758,15000
909,11189,COMPLETE,O_SELECTED,2011-10-05 15:03:03.227000+02:00,2011-10-05 14:41:36.497000+02:00,174761,10000
910,11189,COMPLETE,O_CREATED,2011-10-05 15:03:04.625000+02:00,2011-10-05 14:41:36.497000+02:00,174761,10000
911,11189,COMPLETE,O_SENT,2011-10-05 15:03:04.668000+02:00,2011-10-05 14:41:36.497000+02:00,174761,10000
912,11189,COMPLETE,O_CANCELLED,2011-10-05 15:06:06.562000+02:00,2011-10-05 14:41:36.497000+02:00,174761,10000
913,11189,COMPLETE,O_SELECTED,2011-10-05 15:06:06.562000+02:00,2011-10-05 14:41:36.497000+02:00,174761,10000
914,11189,COMPLETE,O_CREATED,2011-10-05 15:06:07.817000+02:00,2011-10-05 14:41:36.497000+02:00,174761,10000
915,11189,COMPLETE,O_SENT,2011-10-05 15:06:07.868000+02:00,2011-10-05 14:41:36.497000+02:00,174761,10000
916,11049,COMPLETE,O_SENT_BACK,2011-10-11 09:48:19.255000+02:00,2011-10-05 14:41:36.497000+02:00,174761,10000
917,10138,COMPLETE,O_SELECTED,2011-10-14 14:07:32.476000+02:00,2011-10-05 14:41:36.497000+02:00,174761,10000
918,10138,COMPLETE,O_CANCELLED,2011-10-14 14:07:32.476000+02:00,2011-10-05 14:41:36.497000+02:00,174761,10000
919,10138,COMPLETE,O_CREATED,2011-10-14 14:07:33.854000+02:00,2011-10-05 14:41:36.497000+02:00,174761,10000
920,10138,COMPLETE,O_SENT,2011-10-14 14:07:33.890000+02:00,2011-10-05 14:41:36.497000+02:00,174761,10000
921,10138,COMPLETE,O_ACCEPTED,2011-10-14 14:10:01.681000+02:00,2011-10-05 14:41:36.497000+02:00,174761,10000
922,10909,COMPLETE,O_SELECTED,2011-10-06 20:12:01.143000+02:00,2011-10-05 14:57:08.160000+02:00,174764,8000
923,10909,COMPLETE,O_CREATED,2011-10-06 20:12:02.588000+02:00,2011-10-05 14:57:08.160000+02:00,174764,8000
924,10909,COMPLETE,O_SENT,2011-10-06 20:12:02.616000+02:00,2011-10-05 14:57:08.160000+02:00,174764,8000
925,10881,COMPLETE,O_SELECTED,2011-10-10 11:50:36.337000+02:00,2011-10-05 14:57:08.160000+02:00,174764,8000
926,10881,COMPLETE,O_CANCELLED,2011-10-10 11:50:36.337000+02:00,2011-10-05 14:57:08.160000+02:00,174764,8000
927,10881,COMPLETE,O_CREATED,2011-10-10 11:50:37.457000+02:00,2011-10-05 14:57:08.160000+02:00,174764,8000
928,10881,COMPLETE,O_SENT,2011-10-10 11:50:37.503000+02:00,2011-10-05 14:57:08.160000+02:00,174764,8000
929,11029,COMPLETE,O_SENT_BACK,2011-10-12 09:16:16.769000+02:00,2011-10-05 14:57:08.160000+02:00,174764,8000
930,10629,COMPLETE,O_SELECTED,2011-10-14 20:13:46.523000+02:00,2011-10-05 14:57:08.160000+02:00,174764,8000
931,10629,COMPLETE,O_CANCELLED,2011-10-14 20:13:46.523000+02:00,2011-10-05 14:57:08.160000+02:00,174764,8000
932,10629,COMPLETE,O_CREATED,2011-10-14 20:13:47.859000+02:00,2011-10-05 14:57:08.160000+02:00,174764,8000
933,10629,COMPLETE,O_SENT,2011-10-14 20:13:47.915000+02:00,2011-10-05 14:57:08.160000+02:00,174764,8000
934,10629,COMPLETE,O_ACCEPTED,2011-10-14 20:15:03.604000+02:00,2011-10-05 14:57:08.160000+02:00,174764,8000
935,11189,COMPLETE,O_SELECTED,2011-10-05 15:27:22.847000+02:00,2011-10-05 15:10:39.426000+02:00,174773,5000
936,11189,COMPLETE,O_CREATED,2011-10-05 15:27:23.645000+02:00,2011-10-05 15:10:39.426000+02:00,174773,5000
937,11189,COMPLETE,O_SENT,2011-10-05 15:27:23.716000+02:00,2011-10-05 15:10:39.426000+02:00,174773,5000
938,11029,COMPLETE,O_SENT_BACK,2011-10-13 09:24:31.750000+02:00,2011-10-05 15:10:39.426000+02:00,174773,5000
939,10972,COMPLETE,O_ACCEPTED,2011-10-17 19:49:58.237000+02:00,2011-10-05 15:10:39.426000+02:00,174773,5000
940,11202,COMPLETE,O_SELECTED,2011-10-05 16:00:14.658000+02:00,2011-10-05 15:12:35.717000+02:00,174779,20000
941,11202,COMPLETE,O_CREATED,2011-10-05 16:00:15.961000+02:00,2011-10-05 15:12:35.717000+02:00,174779,20000
942,11202,COMPLETE,O_SENT,2011-10-05 16:00:16.031000+02:00,2011-10-05 15:12:35.717000+02:00,174779,20000
943,11029,COMPLETE,O_SENT_BACK,2011-10-12 09:10:54.528000+02:00,2011-10-05 15:12:35.717000+02:00,174779,20000
944,10809,COMPLETE,O_ACCEPTED,2011-10-13 12:30:02.702000+02:00,2011-10-05 15:12:35.717000+02:00,174779,20000
945,11202,COMPLETE,O_SELECTED,2011-10-06 10:45:20.748000+02:00,2011-10-05 15:26:32.310000+02:00,174785,8500
946,11202,COMPLETE,O_CREATED,2011-10-06 10:45:21.766000+02:00,2011-10-05 15:26:32.310000+02:00,174785,8500
947,11202,COMPLETE,O_SENT,2011-10-06 10:45:21.850000+02:00,2011-10-05 15:26:32.310000+02:00,174785,8500
948,10789,COMPLETE,O_SENT_BACK,2011-10-14 10:42:49.644000+02:00,2011-10-05 15:26:32.310000+02:00,174785,8500
949,11049,COMPLETE,O_DECLINED,2011-10-20 13:36:30.562000+02:00,2011-10-05 15:26:32.310000+02:00,174785,8500
950,11202,COMPLETE,O_SELECTED,2011-10-05 16:23:03.439000+02:00,2011-10-05 15:48:43.675000+02:00,174800,5000
951,11202,COMPLETE,O_CREATED,2011-10-05 16:23:04.943000+02:00,2011-10-05 15:48:43.675000+02:00,174800,5000
952,11202,COMPLETE,O_SENT,2011-10-05 16:23:04.978000+02:00,2011-10-05 15:48:43.675000+02:00,174800,5000
953,11029,COMPLETE,O_SENT_BACK,2011-10-12 09:20:25.599000+02:00,2011-10-05 15:48:43.675000+02:00,174800,5000
954,10629,COMPLETE,O_DECLINED,2011-10-17 10:27:55.600000+02:00,2011-10-05 15:48:43.675000+02:00,174800,5000
955,11200,COMPLETE,O_SELECTED,2011-10-05 17:37:15.859000+02:00,2011-10-05 15:58:01.779000+02:00,174815,40000
956,11200,COMPLETE,O_CREATED,2011-10-05 17:37:16.970000+02:00,2011-10-05 15:58:01.779000+02:00,174815,40000
957,11200,COMPLETE,O_SENT,2011-10-05 17:37:17.011000+02:00,2011-10-05 15:58:01.779000+02:00,174815,40000
958,11200,COMPLETE,O_SELECTED,2011-10-05 17:38:20.454000+02:00,2011-10-05 15:58:01.779000+02:00,174815,40000
959,11200,COMPLETE,O_CANCELLED,2011-10-05 17:38:20.454000+02:00,2011-10-05 15:58:01.779000+02:00,174815,40000
960,11200,COMPLETE,O_CREATED,2011-10-05 17:38:21.721000+02:00,2011-10-05 15:58:01.779000+02:00,174815,40000
961,11200,COMPLETE,O_SENT,2011-10-05 17:38:21.755000+02:00,2011-10-05 15:58:01.779000+02:00,174815,40000
962,10789,COMPLETE,O_SENT_BACK,2011-10-21 10:15:08.108000+02:00,2011-10-05 15:58:01.779000+02:00,174815,40000
963,10972,COMPLETE,O_SELECTED,2011-10-27 15:29:43.312000+02:00,2011-10-05 15:58:01.779000+02:00,174815,40000
964,10972,COMPLETE,O_CANCELLED,2011-10-27 15:29:43.312000+02:00,2011-10-05 15:58:01.779000+02:00,174815,40000
965,10972,COMPLETE,O_CREATED,2011-10-27 15:29:44.702000+02:00,2011-10-05 15:58:01.779000+02:00,174815,40000
966,10972,COMPLETE,O_SENT,2011-10-27 15:29:44.759000+02:00,2011-10-05 15:58:01.779000+02:00,174815,40000
967,10972,COMPLETE,O_ACCEPTED,2011-10-27 15:32:06.253000+02:00,2011-10-05 15:58:01.779000+02:00,174815,40000
968,11202,COMPLETE,O_SELECTED,2011-10-05 17:04:09.581000+02:00,2011-10-05 15:58:03.155000+02:00,174818,15000
969,11202,COMPLETE,O_CREATED,2011-10-05 17:04:10.949000+02:00,2011-10-05 15:58:03.155000+02:00,174818,15000
970,11202,COMPLETE,O_SENT,2011-10-05 17:04:11.003000+02:00,2011-10-05 15:58:03.155000+02:00,174818,15000
971,112,COMPLETE,O_CANCELLED,2011-11-05 09:16:07.338000+01:00,2011-10-05 15:58:03.155000+02:00,174818,15000
972,11200,COMPLETE,O_SELECTED,2011-10-05 17:57:06.333000+02:00,2011-10-05 16:18:21.863000+02:00,174824,34000
